date,developerResponse,review,rating,isEdited,userName,title,Name,IOS
2024-01-13 07:59:28,"{'id': 41384462, 'body': ""That is truly amazing. Thank you so much for the kind words and don't hesitate to let us know if you ever have any questions for us!"", 'modified': '2024-01-18T22:21:36Z'}","Words cannot explain the wonders of Pok Pok. I am not one to give my children an iPad so they’ll be quiet. I prefer not to give them screen time except other learning endeavors. However, I do need time for myself to take care of matters or just relax for a bit and Pok Pok does it’s magic. It’s so simple, yet, great for my children. They love it and can be on it for hours. I find myself on Pok Pok because it is that great of app. Highly recommend!",5,False,JaymiD23,Excellent,pok-pok-montessori-preschool,1
2023-10-12 03:09:23,"{'id': 39619965, 'body': 'Thank you for the lovely review. We designed every toy to be exactly what you described...non-addictive! We are so happy to have you in the Pok Pok family!', 'modified': '2023-10-19T17:47:40Z'}","My four year-old son LOVES this app! The creators thought of every little detail they could when designing each the activities. I am so impressed with the intricacies that keep kids entertained no matter how many times the app is opened. It’s perfect to open while in a waiting room etc. I’m so happy we found an app that is fun, but not addicting. My son enjoys it, but is content when it’s time to put it away.",5,False,Sjt1227,So much fun!,pok-pok-montessori-preschool,1
2024-01-14 19:47:22,"{'id': 41384454, 'body': 'Thank you for such a nice review! Your daughter sounds like a bright and creative young one. We hope she continues to enjoy her time in Pok Pok!', 'modified': '2024-01-18T22:20:28Z'}","My 2 year old daughter is really far advanced than her age group. Even as an infant she was surpassing things other babies her age could not do. I even had to change daycares because she wasn’t learning anything “new.” She was always bored. But when she moved daycares, there curriculum is strictly Montessori. Ever since then, learning is so much more fun for her and she is so much more engaged and yearning to learn. Montessori is the way to go!!!",5,False,Royalle1000,Amazing!!!,pok-pok-montessori-preschool,1
2024-01-22 05:52:00,"{'id': 41558526, 'body': 'sorry to hear your frustration with pricing, reach out to support@playpokpok.com and we will help you get a refund.', 'modified': '2024-01-26T20:53:10Z'}","I loved this app for my boy but the latest update added a forced subscription in order to use the app. They say it’s to cover continued development etc but there’s plenty here already. I’d pay a one time fee for the app as it is without worrying about getting new updates. Idk how popular this app will be if everyone is forced to pay. 

Very nice app, fun, simple, no ads, definitely stood out from other infant/toddler/children oriented apps. Would 100% still use but not gonna pay for a subscription. Not sure if ads will be added for a future non subscription version but would be a shame.",1,False,MasterChef504,Latest update adds required subscription,pok-pok-montessori-preschool,1
2023-11-18 23:10:38,"{'id': 40269574, 'body': ""hello momma_burn! We are so stoked that you approve and have great things to say about us! Please reach out to our email hello@playpokpok.com and we will send something your way. We don't want the pricing to be a point of stress for you. I promise you won't be dissappointed! :) "", 'modified': '2023-11-21T18:10:58Z'}","As a Montessori-ish parent (I have studied the Montessori method for years), I’m a big fan of this game! It’s so well done and it feels so refreshing to have a kids game that isn’t addicting and overstimulating. 

It’s a really great game though I will say the monthly sub is a little steep for me so I probably won’t continue to pay for it right now. I’ll most likely pay for it as needed on the months when I  am traveling with my kids.",5,False,momma_burn,BIG FAN,pok-pok-montessori-preschool,1
2023-08-22 03:40:25,"{'id': 39766096, 'body': ""We're so glad to hear all of these things, thank you for your feedback! We hope he keeps loving it :) "", 'modified': '2023-10-27T02:39:03Z'}","I cannot recommend this game enough. Our 4 year old son loves it. He is able to do so many things with this game. So many different sounds and characters. It is very user friendly and he is able to play it independently.I was hesitant at first because of the cost, but it is worth every penny. Also not having to worry about what kind of commercials he is watching is nice too.",5,False,Hgiel82,Such a great game for toddlers,pok-pok-montessori-preschool,1
2023-08-22 01:04:57,"{'id': 38857605, 'body': ""We're so grateful you found Pok Pok and that it's been a helpful tool for your family. We hope you continue to love it and that your new baby gets a chance to try it in a few years :) Congratulations!"", 'modified': '2023-09-11T20:55:57Z'}","WOW so glad we found this app right before a summer of travel and welcoming a new baby home. Our toddler loves playing in the PokPok app and we love that it sparks creativity in our little one and also keeps him occupied for those moments when we just need a few minutes of independence. So grateful for all the times this app helped us cook a healthy dinner, help the baby get to sleep, pack lunches and clean the house. Thank you, PokPok!",5,False,Amyheart4,The BEST Find!,pok-pok-montessori-preschool,1
2024-04-25 17:27:42,"{'id': 43964882, 'body': 'Thank you for the kind review!', 'modified': '2024-05-16T21:58:19Z'}","My 2.5 year old son loves this app! We have tried all sorts of apps, and he looses interest easily or gets frustrated when he can’t beat a level. He also listens to us way better when playing Pok Pok versus other games or shows. I just put it on guided access and he explores the app. And he loved the stickers he got from them in the mail!!! It just added such a personal touch.",5,False,cjzerhus,My son loves this app!,pok-pok-montessori-preschool,1
2021-05-25 02:16:16,"{'id': 23025463, 'body': ""Thanks aquateenhungerfan, this is really valuable feedback that we'll definitely keep in mind as we continue to update the Playroom. We can understand why some folks prefer one-time payments, but the reason we chose a subscription for the Playroom is so that we can continue to develop both new toys and expand existing toys for kids over time. Also, we love that kids don't ever have to get stuck by a paywall while they're playing.\n\nIt's really wonderful to hear that you can see all of the passion and hard work that we dedicated to the Playroom—we're really glad that came through, even if the subscription might not be for you. \n\nThanks again!"", 'modified': '2021-05-26T14:04:06Z'}","Look, I understand a lot of passion and hard work went into this app. It shows. However, the fact that this costs almost as much as Apple Arcade per month is crazy.

One of the activities is drawing and there are a ton of better options for art apps available that are completely free.

This would make more sense as a paid app then optionally unlocking future activities through in-app purchases. I would’ve paid $10 for this app as a one-time purchase. With all the other subscriptions we have, I just can’t justify this.",2,False,aquateenhungerfan,Subscriptions?,pok-pok-montessori-preschool,1
2023-12-06 19:14:43,"{'id': 40625646, 'body': 'We created Pok Pok specifically to not have any addictive elements, making it a calming and productive play experience! Thank you for sharing your nice words :) \n\nIf you experience further issues with your child leaving the app, you might find that the parental controls through family sharing can be useful! Either find out more here or email support@playpokpok.com :) https://support.apple.com/en-ca/guide/iphone/iph00ba7d632/ios', 'modified': '2023-12-11T20:38:01Z'}",She never gets mad when I take my phone away from but she’s always excited to play!! I wish there was a way to make it harder for to leave the app cause she does it accidentally occasionally. But other then that I personally have no issues with the game. My daughter loves it and so do I. I love that it’s not overwhelming or addicting to her but she does like it so that makes me happy!!,5,False,celest.222,My daughter loves this game!!,pok-pok-montessori-preschool,1
2023-10-25 00:07:04,"{'id': 39784476, 'body': 'so awesome to hear that your 15 month old can stay engaged and play with Pok Pok! We specifically designed the toys for productive play so they can promote brain development and teaches new skills! Thank you for the nice review and we hope your family continues to enjoy Pok Pok :)', 'modified': '2023-10-27T19:18:08Z'}","As a parent that works from home, sometimes I just need time to dive into a task, but I also need to keep my toddler busy. We’re not huge fans of screen time for little people, but this app is an exception. We love this app because it is interactive and easy to navigate for even the littlest of littles. We use it on an iPad and my daughter enjoys being able to move the bugs and frogs. 5⭐️",5,False,K8tie888,15 month old loves it,pok-pok-montessori-preschool,1
2023-08-22 04:42:28,"{'id': 39766139, 'body': ""We are so happy to hear this, thank you for sharing! Also, you can share Pok Pok for free across any Apple device in your family using Family Sharing. If you'd like a hand getting set up, we'd be happy to help! Just email our team at support@playpokpok.com and we'll be in touch with detailed instructions. "", 'modified': '2023-10-27T02:42:16Z'}",I love this game for my toddler. I don’t have to help her with anything  she can do absolutely whatever she wants within the game. It’s the best. It keeps her entertained and I like how it’s exploration and creative. There’s thousands of things you can do and figure out. The only thing I don’t like is you can only have this game on one device. If you want it on Another device you have to pay for it again.,5,False,NKBM25,Love this Game,pok-pok-montessori-preschool,1
2023-06-29 14:56:15,"{'id': 37971295, 'body': ""Ahh this is so amazing!! There's nothing like that feeling when your child does something for the first time. Thank you for sharing this moment with us—we're thrilled to have been a small part of it."", 'modified': '2023-07-29T14:17:45Z'}","On the very first use, my 2 year 5 month old starting spitting out so many phrases I had no idea he could say. For coloring on the grid he would say, “Let me try pink.” “Let me try blue.” There was just an overflow of language he uttered as he was focused. And he was fascinated with trying each game of the few he opened. I’m excited to see what the app provides for him in the moments that we use it. Thank you.",5,False,BeksDrws,Surprising discovery,pok-pok-montessori-preschool,1
2024-05-29 03:44:57,"{'id': 45204010, 'body': 'Thank you!', 'modified': '2024-07-11T15:30:16Z'}","This is the best 40 something dollars I ever spent. It’s the only use my 3 year old gets from the iPad. It’s helpful and fun. I’m able to play with him and show him fun features. I even have it downloaded on my phone as it helps me relax and keeps me from doom scrolling. It also helps when out to eat or getting his haircut. I am filled with gratitude for the creators of this fun, whimsical, ever changing app.",5,False,TakeItSleazy420,It’s worth it,pok-pok-montessori-preschool,1
2024-03-29 06:21:11,"{'id': 43492567, 'body': ""That'a amazing, we are so happy they enjoy Pok Pok! If you ever require assistance setting up family share, let us know at support@playpokpok.com!"", 'modified': '2024-04-24T17:09:36Z'}","I have a 5, 6, and 8 year old and they all enjoy this app. We paid for the premium version which we never do! I enjoy playing in the app with my younger kids and my oldest enjoys the sound and drawing parts of the app. It’s a fun app but I also don’t have to worry letting them explore the app by themselves which I appreciate. The games are very interactive but also very simple to play and enjoy.",5,False,jll4587,My kids love Pok Pok,pok-pok-montessori-preschool,1
2024-01-31 03:53:48,"{'id': 41862164, 'body': 'We are so happy to hear that, thank you for sharing!', 'modified': '2024-02-09T16:29:09Z'}","App is great to distract my little one from possible tantrums/freak outs when time calls for sitting still and having inside voices/actions. It is not obnoxious, and have very interesting games that little ones can enjoy while parents do not have to worry about them being bad. I tried every game before letting my little one play and think they are great. 😊",5,False,alyssa sif,2 year old approved! Parent approved!,pok-pok-montessori-preschool,1
2024-05-28 18:37:29,"{'id': 45203978, 'body': 'Thank you!', 'modified': '2024-07-11T15:29:12Z'}","My son has a speech delay so we try to create opportunities for him to practice speaking and learn new words as much as possible. This app is great for this because we can talk about the pictures and activities and practice identifying shapes, colors, animals and counting etc. Compared with some of the other apps out there which cost about the same I think there’s more to do in this one",5,False,rms21998,My son loves this app!,pok-pok-montessori-preschool,1
2024-05-17 12:56:46,"{'id': 43965162, 'body': ""That's awesome, we hope your kiddo continues to enjoy their time in the Pok Pok world!"", 'modified': '2024-05-16T22:26:33Z'}",Edit: all the dots dnt fit on my fone screen for while we r out and about and ipad not available. My older three kids have attended a montessori school starting at prek 4 and my oldest in going into 7th in the school. Was interested in how Montessori was incorporated with an electronic. Seeing as Montessori’s belief is against them. Got this for my 2 year old and so far we are loving it! Good game to introduce Montessori play works.,5,True,Superbabyface,Montessori school child.,pok-pok-montessori-preschool,1
2024-01-17 21:01:49,"{'id': 40625740, 'body': ""That's amazing to hear, thank you so much for the kinds words, cbsmitthart! We created Pok Pok to not be hyper-stimulating so we love hearing feedback like this. "", 'modified': '2023-12-11T20:44:21Z'}","We’ve been using the homer app, and I thought that was a good fit until I found this educational yet fun app for my toddler. It feels simple and it doesn’t remind you of other traditional learning or play apps for kids. A seriously fun, imaginative way for you and your child to spend time together. Definitely give it a try if your child is easily overstimulated or has ADHD or ASD.",5,True,cbsmitthart,Perfect for the overstimulated child,pok-pok-montessori-preschool,1
2023-12-22 21:46:35,"{'id': 41185106, 'body': 'Thank you so much!', 'modified': '2024-01-09T18:58:12Z'}","I have only used PokPok for a month and my son loves it. He gets to pick and choose what activities to play and every activity is very interesting to him. He loves the dinosaurs the most and the insects as well. He gets excited when playing a new area in every activity , the app is just endless loads of fun. Best app so far that has kept my sons attention and an app that he actually likes to play. Thank you PokPok",5,False,Dena.03,My son loves POKPOK,pok-pok-montessori-preschool,1
2023-07-12 20:01:14,"{'id': 37971135, 'body': ""This is the sweetest thing we've ever heard! Thank you for sharing your son's sentiments, and your own too. We are really grateful to be part of his childhood and appreciate you taking the time to leave your first app review! :) "", 'modified': '2023-07-29T13:56:44Z'}","I’ve never reviewed an app before. 

My son (almost three) loves this app. He calls it “my beautiful game.” And he’s right! It’s. Gorgeous app that I don’t feel bad about him playing. It’s open-ended and engaging. There’s no distracting music or unnecessary plot lines. It’s just lovely. 

AND! They app owners sent me a hand-written thank you note with stickers and IRL games for my kid. I just can’t. I’m overwhelmed with how wonderful that it is. Thank you PokPok!",5,False,Nicolerson,“My beautiful game”,pok-pok-montessori-preschool,1
2021-06-10 00:06:39,"{'id': 23343314, 'body': ""Thank you so much, we're overjoyed to hear how much you love it and really appreciate your generous support!"", 'modified': '2021-06-12T13:04:18Z'}","Pok Pok Playroom is an exceptionally well crafted game for younger kids. It lives up to the promise of creative, open ended and age appropriate play. I am proud to support such a lovingly crafted game and intend to keep my subscription for a few years even after my kid ages out. 

Download this game and see the delight in your child’s eyes. You won’t regret investing in this product instead of some free to download loot box casino.",5,False,Heel Yeah,A wholesome game for young kids 🥰,pok-pok-montessori-preschool,1
2022-08-10 00:02:46,"{'id': 31469946, 'body': ""Hi pizza_fries273 and thank you for taking the time to provide this feedback. We chose a price that we believe is in line with the value that we provide our subscribers and also allows us to keep bringing great updates to Pok Pok regularly. We understand if you still find it too expensive and appreciate your thoughts. We'd love to find a way to give you access to Pok Pok in a way feels more accessible to you personally. Please reach out to our team at support@playpokpok.com so we can help!"", 'modified': '2022-08-15T15:57:46Z'}","I know that this probably took a lot of hard work and time to make this but come on, I have to pay 9 dollars a month or 60 bucks for a year? The only way I heard of this game and was able to play for free was by going to an apple store since they have the app in the electronics, and I was very sad to hear that I have to pay for something that can reduce stress and overall give a lot of people some fun in situations where they feel stuck.
It be nice if there was a smaller version of the game that’s free. It’s really a lovely game but to much money to spend ):",2,False,pizza_fries273,Fun but too expensive!,pok-pok-montessori-preschool,1
2024-06-16 16:02:06,"{'id': 45691902, 'body': 'yay for productive play :) ', 'modified': '2024-08-01T23:21:00Z'}","We really like the app and gladly subbed for the year. Along with iOS’ Guided Access feature, our toddler can interact with the app without opening anything else.

This app has been more than just a toy to keep our kids busy while we work on other tasks, but we’re actually included in much of the playtime activities in the app as well.",5,False,Menonitefury,Delightfully Simple and Unobtrusive,pok-pok-montessori-preschool,1
2024-02-24 03:02:07,"{'id': 42590950, 'body': 'We are so happy to hear that, thank you for sharing!', 'modified': '2024-03-14T15:37:04Z'}","5/5 stars! My 2 year old took to this so quickly, I loved watching his little mind explore and discover new things in all the different play areas. Love the low stimulation, child lead, and education approach this app takes. This is even fun for parents (I’ve caught myself playing around in the different areas long after my toddler has gone off to do something else!).",5,False,leighbug66,Amazing!,pok-pok-montessori-preschool,1
2023-08-23 13:40:42,"{'id': 38879912, 'body': ""This is so cool and wonderful to hear, thank you Ashtinewi. We're so happy that your daughter is enjoying the experience and we hope Pok Pok ended up being a good tool for that long flight. Happy travels! :)"", 'modified': '2023-09-12T20:12:46Z'}","My 3 year old loves playing with PokPok! She has her favorite games she plays, plenty to choose from. They’re not too stimulating, quiet, and very hands on. I’ve always wanted to incorporate a Montessori lifestyle in our home and this truly feels like the modern way to make that happen. Grateful to have this for our first flight coming up as she can sit up to 45 mins on it if we let her!",5,False,Ashtinewi,The only app we use!,pok-pok-montessori-preschool,1
2023-08-22 02:19:37,"{'id': 40037054, 'body': 'Thank you so much for the nice review!', 'modified': '2023-11-09T17:09:04Z'}","As an early elementary educator & new mom, I knew that I wanted to limit my son’s screen time as he grew up, but I also knew how convenient technology can be when used purposefully. I love Pok Pok! The creators have put SO much thought into the app; I love that I can lock the app on my phone & hand it to my so , and I’m not worried about him getting stuck or unable to find his way around. Highly recommend!!",5,False,Shocks526174829104,Recommend!,pok-pok-montessori-preschool,1
2024-10-27 01:28:59,,I can’t say enough good things about this app. It is my daughter’s (almost 5) favorite and has been for nearly a year. It’s more like 10 unique activity/games in one. My daughter loves picking a character and getting to dress them up and then she makes a story up about who she made. As a mom I love that she can interact with most the games without sound.,5,False,Gnome107,Great for preschoolers and early elementary,pok-pok-montessori-preschool,1
2024-03-07 23:19:23,"{'id': 42718881, 'body': 'we are currently porting Pok Pok over to android! Stay tuned and we are so excited to see you then! Thank you so much for the kind review. :) ', 'modified': '2024-03-20T20:32:03Z'}",We’ve had this app for over a year now and my kids still absolutely love it! They are 5 and almost 7 and enjoy the games. It keeps them entertained without the in app ads and other overly stimulating things we hate in games as parents. My only wish is that it was available on the kindle so my kids would stop taking my devices from me. ☺️,5,False,Evigneau,Best app ever!,pok-pok-montessori-preschool,1
2023-03-03 21:20:07,"{'id': 35324018, 'body': ""Molly, thank you so much for sharing this. We are so happy that your entire family love the app and that they're growing with the activities, too. This is so important to us! We hope they (and you) continue to enjoy the whole experience."", 'modified': '2023-03-11T01:22:44Z'}","My whole family loves this app! Our three and six year olds especially. It manages to be entertaining without being loud, flashy, or overstimulating. Because it is so open ended there are always new ways to play and be creative. We appreciate the updates and additions that keep it fresh, but also find that as the kids grow they play the games in new ways.",5,False,Molly768696,Wonderful app,pok-pok-montessori-preschool,1
2024-03-26 18:37:56,"{'id': 42617245, 'body': 'Yay!! absolutely!', 'modified': '2024-03-15T20:57:57Z'}","This is truly the only app I feel comfortable letting my toddler use. He interacts with everything and has fun but also doesn’t get sucked in and addicted like some other apps. It’s not over stimulating and I can feel comfortable letting him play this alone for a few minutes here and there! Truthfully I like playing it too sometimes. It’s calming, and almost meditative.",5,True,BabyD5890,The best app for toddlers!,pok-pok-montessori-preschool,1
2024-01-26 00:13:12,"{'id': 41685775, 'body': 'Thank you so much for recommending us!', 'modified': '2024-02-01T16:11:14Z'}","We are grandparents of a three year old and two year old.  Bought it for them to use on my iPad and it is a big hit.  Best way to teach them is to let them figure it on on their own, unless they have a specific question to keep playing.  The recently added dress up game is a great addition.  So far I highly recommend this game for children.",5,False,sofa-king-happy,The kids love it!,pok-pok-montessori-preschool,1
2024-01-12 02:55:27,"{'id': 41384537, 'body': 'Yay! We are so happy to hear that you had a great experience :) ', 'modified': '2024-01-18T22:30:51Z'}","I wanted something that my girls could engage in that wouldn't be a drain or obsession for them. This is it. I see technology as a tool and material-just like blocks, paint, and pencils are tools. They are able to interact and explore this material, without feeling drained by it. They enjoy it, but aren't stuck to screen for long periods of time. It's the only app I have and I thoroughly enjoy it. For them, and myself!",5,False,Jennevali,Perfect for my twin toddlers,pok-pok-montessori-preschool,1
2023-10-30 13:52:26,"{'id': 39854425, 'body': 'Thank you for sharing your positive experience! We know of many grownups enjoying the calming effects of Pok Pok as well :) ', 'modified': '2023-10-31T18:08:55Z'}","First day opening it with my toddler and she was immediately engaged.  It is truly open ended, so you don’t have to worry about addicting games.  It’s calming and has a variety of activities to choose.  I can see myself even opening it to unwind at the end of the day. Wonderful idea by the developers and I can’t wait to see what they continue to add!",5,False,Lexik11290,Well worth the subscription!,pok-pok-montessori-preschool,1
2024-04-25 05:01:56,"{'id': 43964893, 'body': 'Thank you for the kind review!', 'modified': '2024-05-16T21:59:00Z'}","We have worked so hard to get away from overstimulating games and screen time for our son. This app is like a busy board but that can fit in your pocket. It’s simple to use, not overwhelming to look at, and keeps my toddler busy on longer car rides/trips. We will definitely continue to use this app and recommend it to others!",5,False,mrsaventurine,My toddler loves it!,pok-pok-montessori-preschool,1
2024-03-29 00:53:52,"{'id': 43492510, 'body': 'oh that is just fantastic to hear! Thank you very much for the kind words and your professional recommendation. ', 'modified': '2024-04-24T17:04:09Z'}",I have nothing but great things to say about this app. I am a speech pathologist and work with children! This app has provided a wonderful tool for language modeling wether I am modeling new vocabulary to adjectives and verbs. It’s so simple for small children to use and navigate. I would love to make suggestions in the future for adding! Zoo or additional animals along with face decorations for emotions.,5,False,LaurenAHampton,Amazing Language Building App,pok-pok-montessori-preschool,1
2024-02-14 01:31:39,"{'id': 42293628, 'body': 'We are so happy to hear that you had a great experience :) ', 'modified': '2024-02-29T18:45:05Z'}","I downloaded this app for my toddlers to use during a long road trip and it did not disappoint! My daughters are 3 and 2, both of them loved playing around with the nature game and drawing. I’m an early childhood special educator and I love how sensitive the app is to sensory needs. It provides opportunities for imagination to take hold without becoming too frustrating for kids. I highly recommend the app!",5,False,KimS31,Lifesaver,pok-pok-montessori-preschool,1
2023-06-27 18:48:55,"{'id': 37971318, 'body': ""We're touched that Pok Pok is your favourite, thank you for sharing! Parents are always welcome to play too, hehe! :) "", 'modified': '2023-07-29T14:20:29Z'}","My two year old loves this game and will happily sit and play with it for as long as I need. I love that it’s an open-ended exploration toy in my pocket that isn’t super noisy or flashy like most kids’ games. Lots of different things to check out, in multiple different formats, and they update pretty often. Sometimes I’ll even find myself playing it for a soothing couple minutes haha",5,False,Eptenun,Our favorite!,pok-pok-montessori-preschool,1
2024-05-03 21:27:38,"{'id': 44924371, 'body': 'Thank you so much :) ', 'modified': '2024-06-29T02:16:05Z'}","Both my kids, 5.5 & 2.5 enjoy playing and I feel less guilty with this form of screen time as it truly is open ended play. My son favorites so far are the dinosaur level and putting things in the lava. He also loves the dogs and feeding them various foods. The design is a+ and looks engaging. Makes me want to explore the levels too! I recommend!",5,False,Sarlove617,Montessori friendly toddler game,pok-pok-montessori-preschool,1
2024-05-03 21:55:17,"{'id': 44924375, 'body': 'We would love to know if she is still enjoying it! Thanks for the review!', 'modified': '2024-06-29T02:16:27Z'}",My 2 year old seems to love it but then after about 15 minutes I find that she gets frustrated with the app. She switches back and forth through all the different options and “games” but the repetition of it seems to bore her or it isn’t challenging enough for her. We’ve only been on this for a few days but I thought it would hold her interest a bit longer than this.,4,False,jmt319,My 2 Year Old Loves it,pok-pok-montessori-preschool,1
2024-04-16 20:36:43,"{'id': 43965031, 'body': ""That's amazing! Thank you so much! "", 'modified': '2024-05-16T22:11:23Z'}",This app is perfect for my son because he is very active. This app matches his energy by giving him the variety of having choices on what he wants to play/learn for his screen time session. It helps keep him calm and happy while he gets just the right amount of stimulation. It is reassuring for me to know that what he is doing on the phone is safe & fun. (:,5,False,Gucci_Gal97,Perfect for my busy 7 year old boy,pok-pok-montessori-preschool,1
2023-12-03 02:37:23,"{'id': 41045356, 'body': 'Thank you so much!', 'modified': '2024-01-03T06:03:50Z'}","A wonderful app full of unique and entertaining games for kiddos. Absolutely love how truly kid-friendly it is, and isn’t an overpriced subscription either-very reasonable, especially considering the benefits it gives your child. I 100% recommend this app if you’re looking for something educational and fun(but not addicting OR annoying!) for your kids’ screen time!",5,False,MamaGoblin,Wonderful and Different,pok-pok-montessori-preschool,1
2024-05-15 03:03:35,"{'id': 43965124, 'body': 'woohoo! yay for productive play :) ', 'modified': '2024-05-16T22:20:31Z'}",This app is an amazing opportunity for your kids to explore!! Its so laid back and the kids can control it super easy. Instead of watching tv it teaches by hands on and real life practical skills are at their finger tips. I highly recommend it! My little one loves the phone and I don't feel guilty her being on it when she is learning and exploring!,5,False,Akaringmom,So simple but a big deal,pok-pok-montessori-preschool,1
2023-12-22 22:12:16,"{'id': 41067285, 'body': 'We are so happy to hear that, thank you for the kind review! ', 'modified': '2024-01-04T04:28:33Z'}","As a mom who tried to avoid screen time at all costs and suffered from severe guilt when it needed to be used, I wish I’d known about this app much sooner. PokPok is open ended, encourages critical thinking, and scaffolds technology use and understanding for kids as young as our three year old. Don’t hesitate. I will forever be on a PokPok soapbox when everybody asks what our kiddo is playing.",5,False,Whittles9,Guilt free screen time,pok-pok-montessori-preschool,1
2023-12-02 15:56:32,"{'id': 40498397, 'body': 'Hello Coralouuu, we created Pok Pok specifically to not have any addictive elements so we are so glad to hear of the calming effects its had on your son! Thank you for sharing your nice words :) ', 'modified': '2023-12-04T19:20:20Z'}","My almost 3 year old son immediately fell in love with this app. I felt like he was getting overstimulated playing all the games on his tablet, and it was causing huge tantrums. So I decided to download this app after seeing an ad somewhere. This app is so calm and  I’ve definitely noticed a difference in his tantrums. It’s also non addictive, and I love that he will set it down and go play with his real toys.",5,False,Coralouuu,Love it!,pok-pok-montessori-preschool,1
2023-11-04 18:34:00,"{'id': 39941210, 'body': ""That's perfect :) They have grown to learn that Pok Pok is not going to 'need' their attention and that it will always be there for gentle play in the next session. We created the toys to not be addictive and it seems that your kiddos got it right away! "", 'modified': '2023-11-06T01:08:12Z'}","We’ve had this for probably six months now. I love the changing themes, they’ve added functionality. Both of my kids live this, and never seem to tire of it. I can shut it off and they are sad, but they always enjoy playing it. 
It’s handy for having in my pocket instead of a tvshow (we have those too)",5,False,AprilAsh2012,Worth buying a million times over,pok-pok-montessori-preschool,1
2023-08-22 05:54:58,"{'id': 40037058, 'body': 'Brilliant, we really appreciate your kind words!', 'modified': '2023-11-09T17:09:15Z'}",I love how they add at least 1 new thing every month! My toddlers love Pok Pok and it’s the only game we allow on phones now as we don’t have to worry about in game ads causing frustration for both kids and adults. It allows me time to get some things done around the house when we need to get ready to leave or when I need to open a hot oven. Thank you so much!! 🙏🙏,5,False,ebgb08,100% worth it,pok-pok-montessori-preschool,1
2022-04-06 00:15:29,"{'id': 29059269, 'body': 'Thank you so much, Kellie! We are touched to hear how much you and your family love Pok Pok and appreciate the kind words about our Play Kit, too! ', 'modified': '2022-04-08T18:46:45Z'}","This is seriously the best app for this age group. It is so calming and requires absolutely nothing from the parent. I have even pulled it out myself when I gets stressed. It’s very relaxing and interesting and create a fun calm learning environment for the child. This is a beautiful company, I really enjoyed the thoughtful letter and play kit they sent when I requested one from the app!",5,False,CoffeeKellie,This is only app I want my kids to play with,pok-pok-montessori-preschool,1
2024-08-02 03:57:35,"{'id': 45998377, 'body': ""🗣️🦖🦆 How cute!! Thank you so much for sharing! We're so glad your kids are loving it 🥰"", 'modified': '2024-08-14T20:20:40Z'}",My 2 year old is having a great time play in this app. He is still learning to talk so he shouts things that he said such as dinosaurs or ducks or whatever he recognizes. He gets to pick what sections and is able to retune home and pick a different activity. Pretty easy app to navigate. It’s been a big hit for him and my 6 year old as well.,5,False,meli209!,My little guy really enjoys it,pok-pok-montessori-preschool,1
2024-11-11 12:52:37,,"Like the app! Love the style! I’m always looking for screen time I don’t have to feel guilty about and here it is. However, you do have to pay for a subscription or lifetime membership. IT IS NOT FREE! It is expensive. I am only giving it three stars because the advertising in the App Store completely lied. It actually says on there no “sneaky” memberships or subscriptions. Now I like the app and think it’s worth the lifetime fee for my kids, but I was disgusted by the blatant misinformation in the App Store.",3,False,TweetyBird0510,Not Free!,pok-pok-montessori-preschool,1
2023-10-16 22:35:09,"{'id': 39620172, 'body': 'We love that it helped you and your kiddo relax with something less traditional! You are absolutely right, and balance is everything! Welcome to the Pok Pok family :) ', 'modified': '2023-10-19T18:01:34Z'}","I love how opened ended this app is. Initially, I was looking for something more traditionally educational- like ABCs etc. but I’ve found that this open world exploratory experience is better suited for screen time. It doesn’t replace adult teaching but it’s a nice way for my kid to give me some quiet time without feeling the pressure to “excel” or “achieve”. It’s helped me take a step back and remember he’s only in preschool. 😂",5,False,tstain123,Cute app,pok-pok-montessori-preschool,1
2023-04-05 12:40:52,"{'id': 36005007, 'body': ""Thanks Jade, this is so wonderful to hear. It's always extra special when parents play Pok Pok together with their kids. We're honoured to be your 3 year old's favorite app!"", 'modified': '2023-04-17T13:48:44Z'}","I saw an ad on Instagram about Pok Pok and immediately was sold because I try my best to find the most engaging games for my 3 year old to be entertained. This by far has been the best one yet! It’s colorful, super fun and I at times play along with him too! There are a variety of activities to play with and each one special on its own. As a mom I recommend Pok Pok all the way!",5,False,Jade Mala,Excellent Sensory activities,pok-pok-montessori-preschool,1
2022-06-17 21:29:07,"{'id': 30458698, 'body': ""Thank you so much for the feedback rcceezyyy! We're so glad you're enjoying exploring the app and that your 2 year old is busy drawing masterpieces. We'd love to see them! We've made note of your feedback on the colours and appreciate all the kind words. Happy exploring!"", 'modified': '2022-06-20T15:19:28Z'}",Pok Pok has been the perfect app for our 2 year old. It has helped tremendously with tactile function and creativity. One of the best features of the drawing is that it saves your child’s art. The app is great in that it inspires curiosity at the appropriate level. There is a subscription fee but one that has been completely worth it. Please add more colors if possible to the drawing pad!,5,False,rcceezyyy,Perfect for Toddler Development!,pok-pok-montessori-preschool,1
